encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,encoder_block_types,decoder_block_types,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
512,6,1706.666667,6,640,2,1792,5,6,2.5,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->lightweight_conv-->self_attention-->lightweight_add-->,lightweight_conv-->self_attention+lightweight_conv-->,5.846944004,71.5822587,0.02913747,2.220958744
640,6,2218.666667,6,640,1,3072,2,2,2,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_add-->,lightweight_add-->,5.744106025,31.38318193,0.022829062,0.045177274
640,6,1621.333333,3.666666667,512,6,1877.333333,5,4.666666667,2.333333333,self_attention+lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention-->lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->,4.374279946,221.6829233,0.016624237,8.56758985
512,6,1536,4.666666667,640,1,512,8,2,2,self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->lightweight_conv-->,self_attention+lightweight_add-->,4.588602036,47.05964589,0.022129473,0.158993851
640,6,1792,3.666666667,640,6,1962.666667,5,4.333333333,2,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_conv-->,5.749566019,214.9235001,0.018251988,3.675289378
640,6,1877.333333,5.333333333,512,6,1450.666667,5.666666667,2.666666667,1.5,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->,6.051537991,214.9449492,0.499150134,8.822865206
512,6,1792,4.333333333,512,1,1024,8,8,3,self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention-->lightweight_conv-->,lightweight_conv-->,4.55184406,31.13507783,0.386316401,0.221551994
512,6,1365.333333,5.333333333,512,5,2150.4,3.6,7.2,2.2,lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->lightweight_conv-->self_attention-->,5.436191946,158.5522947,0.020604277,4.55261927
640,6,2048,5.333333333,640,4,1408,4.5,5,1.75,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->self_attention-->,lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention-->,5.43454805,131.0493002,0.040192066,1.428614965
512,6,1621.333333,4.666666667,512,3,1706.666667,3.333333333,4.666666667,2.666666667,self_attention-->self_attention-->lightweight_shiftadd-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,5.357513964,139.5870132,0.037319408,0.900516165
512,6,1621.333333,5.333333333,512,4,1792,3.5,5,1.5,self_attention+lightweight_shiftadd-->lightweight_add-->self_attention-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,self_attention-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->,5.329501927,138.7110167,0.025560171,5.068029689
512,6,1536,6,512,1,3072,4,4,2,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention-->,6.465490013,37.99690151,0.024398091,2.046334335
640,6,1450.666667,4,640,2,2560,6,6,1,lightweight_add-->self_attention-->self_attention-->self_attention-->self_attention+lightweight_add-->self_attention-->,lightweight_shiftadd-->lightweight_add-->,5.226259917,57.85450983,0.045723812,0.153014387
512,6,1877.333333,5.333333333,512,4,2304,4,7,1.25,lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention-->lightweight_conv-->self_attention+lightweight_add-->,5.953237981,144.4235363,0.032982996,5.087274722
512,6,2133.333333,5.333333333,640,4,2048,5,3,1.5,lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->,4.959878027,154.1553392,0.026525133,0.872489128
512,6,1450.666667,5,640,4,2176,4.5,4,2.25,lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->,lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->,6.605437934,128.2005587,0.027972551,0.812090965
512,6,1621.333333,4,640,2,1536,4,3,1.5,self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention-->self_attention+lightweight_conv-->,5.464134067,78.13663435,0.020960584,4.035111156
512,6,1792,4.333333333,640,3,1024,4.666666667,4.666666667,1.333333333,lightweight_add-->lightweight_conv-->lightweight_add-->lightweight_add-->self_attention-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->,4.091732025,104.0379839,0.006437354,0.226267335
512,6,2133.333333,3,640,5,614.4,4,4.4,1.6,lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->,lightweight_conv-->lightweight_shiftadd-->lightweight_add-->self_attention-->lightweight_shiftadd-->,4.873895973,139.6116428,0.007009055,4.569942961
512,6,1365.333333,4.333333333,640,1,512,4,4,2,lightweight_add-->lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->self_attention-->lightweight_add-->,lightweight_shiftadd-->,4.110691994,37.96204782,0.008623228,1.447385298
512,6,853.3333333,4.666666667,512,5,921.6,2.4,4.4,2.4,lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,6.510288,207.6248531,0.028631988,5.273339634
512,6,1365.333333,5,512,6,1877.333333,5,4.333333333,2,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->,self_attention-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,5.696745962,207.592638,0.011343326,5.236146199
512,6,1792,3.666666667,640,5,921.6,4,6,2,lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,5.526447982,196.8120632,0.032661987,8.695783043
512,6,1792,3.666666667,512,5,1536,4,6,1.8,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->self_attention-->self_attention+lightweight_add-->,lightweight_add-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,5.617127955,175.9473286,0.017259072,5.107786696
640,6,1280,3,512,1,1024,8,2,1,lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->self_attention-->self_attention+lightweight_conv-->,lightweight_shiftadd-->,5.047353894,36.0086062,0.005921075,0.138566613
640,6,1365.333333,5,512,5,2048,6.8,4.8,2.2,lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->self_attention-->self_attention-->,6.29439801,178.8410683,0.042349286,6.696976362
640,6,1706.666667,4.666666667,512,4,1152,6,4.5,3,self_attention+lightweight_conv-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->lightweight_shiftadd-->,lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->,4.639230013,124.3384414,0.006895892,0.890431746
512,6,1706.666667,4,512,1,512,8,8,3,lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->lightweight_add-->lightweight_conv-->lightweight_conv-->,lightweight_add-->,5.051738024,32.53212404,0.016486226,2.333608728
512,6,1280,4.666666667,512,6,2218.666667,4.666666667,3.333333333,1.833333333,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->,self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention-->,6.257725924,198.3950567,0.013494399,3.42640479
640,6,2048,5.666666667,512,2,512,6,6,1.5,lightweight_shiftadd-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->,lightweight_add-->lightweight_conv-->,4.669458002,56.14937615,0.015844426,3.708582157
512,6,1877.333333,3.666666667,640,6,1877.333333,3.666666667,5.666666667,2.833333333,lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,5.787155986,245.6555443,0.489753916,2.341210193
512,6,2048,3.666666667,512,1,2048,8,2,1,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,lightweight_shiftadd-->,5.792382002,38.82927585,0.017567156,2.947157043
512,6,1706.666667,4.333333333,512,3,2218.666667,5.333333333,6,2,lightweight_add-->lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->lightweight_shiftadd-->,self_attention-->lightweight_add-->self_attention+lightweight_shiftadd-->,5.151031971,105.4214573,0.023131681,1.198471274
512,6,1792,4.666666667,640,1,512,4,2,2,lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->,self_attention+lightweight_conv-->,5.129966021,49.8136301,0.007495715,2.584535839
512,6,1536,6.333333333,640,3,2389.333333,2.666666667,4,1.666666667,self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->,lightweight_add-->lightweight_shiftadd-->lightweight_add-->,5.371253997,83.65909815,0.386412975,0.11407639
640,6,1706.666667,3.666666667,640,4,1920,4,7,2.75,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->,lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->,5.914426029,143.2497873,0.015116851,4.501488459
512,6,1962.666667,5.333333333,512,6,1792,2.666666667,4.333333333,1.833333333,self_attention+lightweight_conv-->self_attention-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,5.710817993,238.2204018,0.009025244,9.209921309
640,6,1792,4.333333333,512,2,2048,8,2,3,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_add-->lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_add-->lightweight_shiftadd-->,4.402484059,77.79031038,0.005256036,0.261657176
640,6,1536,3.333333333,640,5,1433.6,2.8,4,2,self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,6.04667002,233.8284121,0.008966981,9.791832375
640,6,1194.666667,6,512,5,1638.4,4.8,4.4,2.2,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->,lightweight_add-->lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->,5.47024405,142.2595348,0.024210805,1.856357663
512,6,2389.333333,4.666666667,512,6,1792,5.333333333,3,1.666666667,self_attention-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->,7.79363203,203.610631,0.050965622,8.999681878
512,6,2304,3,640,5,1945.6,6.4,3.6,1.8,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention-->lightweight_conv-->,self_attention-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->,4.927384049,183.1435432,0.027879891,5.995626077
640,6,1706.666667,3.666666667,512,6,2218.666667,5,4.333333333,2,self_attention-->self_attention+lightweight_conv-->lightweight_add-->self_attention-->lightweight_shiftadd-->lightweight_shiftadd-->,lightweight_add-->lightweight_add-->lightweight_add-->lightweight_conv-->lightweight_add-->lightweight_conv-->,4.660798103,150.0103064,0.004089837,7.080719183
512,6,1877.333333,4.333333333,640,2,768,5,6,1.5,self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->,lightweight_shiftadd-->self_attention-->,5.930315971,65.41912889,0.010306463,2.520397137
640,6,938.6666667,3.333333333,512,2,1024,8,5,1.5,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->lightweight_conv-->,self_attention-->self_attention-->,6.652109981,62.66466427,0.055920141,0.545674725
512,6,1792,4,640,1,3072,8,8,1,self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->,4.887936026,53.03228807,0.004224292,0.062090206
512,6,1706.666667,5.333333333,512,6,1536,5.666666667,4,1.833333333,self_attention-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->self_attention-->lightweight_conv-->,5.454722017,191.7616558,0.018050322,9.206609064
